item_id,order_id,product_id,quantity,unit_price,discount_percent,valid_order,valid_product
455,ORD-00761,PROD-00224,3,2364.12,15.31,True,True
456,ORD-00686,PROD-00206,7,453.98,22.62,True,True
457,ORD-00842,PROD-00144,5,1614.2,26.78,True,True
458,ORD-00507,PROD-00140,3,246.62,39.01,True,True
459,ORD-00676,PROD-00035,5,590.36,21.92,True,True
460,ORD-01198,PROD-00112,6,2370.92,31.27,True,True
461,ORD-00095,PROD-00201,6,1016.82,3.41,True,True
462,ORD-00136,PROD-00033,6,1004.02,11.97,True,True
463,ORD-00819,PROD-00036,7,1356.63,39.78,True,True
464,ORD-01024,PROD-00141,6,2239.1,19.86,True,True
465,ORD-01011,PROD-00026,3,2146.02,32.81,True,True
466,ORD-00097,PROD-00009,6,828.01,20.42,True,True
467,ORD-00463,PROD-00133,1,2400.61,3.79,True,True
468,ORD-00255,PROD-00248,3,1473.76,0.5,True,True
469,ORD-01300,PROD-00161,3,1684.28,6.59,True,True
470,ORD-01067,PROD-00072,3,819.88,29.68,True,True
471,ORD-00448,PROD-00060,1,78.95,6.9,True,True
472,ORD-00522,PROD-00275,6,2078.45,29.08,True,True
473,ORD-00827,PROD-00244,5,2086.12,20.56,True,True
474,ORD-00574,PROD-00128,5,965.62,37.17,True,True
475,ORD-01091,PROD-00123,7,1521.21,39.52,True,True
476,ORD-00898,PROD-00226,6,2375.84,3.27,True,True
477,ORD-01417,PROD-00259,2,181.63,14.03,True,True
478,ORD-00167,PROD-00044,5,492.31,11.85,True,True
479,ORD-00446,PROD-00058,4,1473.35,28.85,True,True
480,ORD-00637,PROD-00069,3,1898.57,15.54,True,True
481,ORD-00365,PROD-00168,3,1649.84,26.84,True,True
482,ORD-01260,PROD-00014,3,2097.41,0.88,True,True
483,ORD-01484,PROD-00147,1,1397.69,18.6,True,True
484,ORD-00280,PROD-00267,5,1111.82,27.96,True,True
485,ORD-01360,PROD-00161,4,155.16,41.61,True,True
486,ORD-00244,PROD-00167,5,861.91,16.8,True,True
487,ORD-00670,PROD-00068,5,2016.92,26.13,True,True
488,ORD-00418,PROD-00279,4,1485.52,6.53,True,True
489,ORD-00187,PROD-00098,3,1407.46,20.61,True,True
490,ORD-01073,PROD-00001,2,160.82,14.27,True,True
491,ORD-01419,PROD-00160,5,1788.37,1.58,True,True
492,ORD-00233,PROD-00278,5,2199.65,4.22,True,True
493,ORD-00773,PROD-00163,2,1859.37,42.8,True,True
494,ORD-01247,PROD-00107,7,1311.77,7.68,True,True
495,ORD-00713,PROD-00276,4,2292.68,6.62,True,True
496,ORD-01123,PROD-00051,1,1508.93,21.79,True,True
497,ORD-01026,PROD-00076,4,902.4,14.46,True,True
498,ORD-00263,PROD-00257,2,1008.69,30.56,True,True
499,ORD-00566,PROD-00142,6,260.55,0.47,True,True
500,ORD-00629,PROD-00235,6,1515.32,25.46,True,True
501,ORD-99999,PROD-99999,6,1348.09,24.06,False,False
502,ORD-00065,PROD-00116,2,536.84,1.93,True,True
503,ORD-00556,PROD-00081,4,1346.04,7.04,True,True
504,ORD-00190,PROD-00082,2,2262.05,37.88,True,True
505,ORD-00571,PROD-00246,5,82.77,0.03,True,True
506,ORD-00583,PROD-00202,7,132.44,41.26,True,True
507,ORD-01011,PROD-00126,4,2135.38,20.39,True,True
508,ORD-01282,PROD-00050,5,214.32,6.15,True,True
509,ORD-00878,PROD-00300,5,1818.82,21.34,True,True
510,ORD-00714,PROD-00162,4,2083.01,5.51,True,True
511,ORD-00655,PROD-00029,5,802.32,17.12,True,True
512,ORD-00520,PROD-00254,1,555.1,28.78,True,True
513,ORD-01128,PROD-00043,2,2300.31,13.06,True,True
514,ORD-00998,PROD-00261,6,976.05,4.85,True,True
515,ORD-00257,PROD-00097,5,742.97,30.36,True,True
516,ORD-00559,PROD-00266,1,530.67,14.68,True,True
517,ORD-01361,PROD-00195,1,907.83,22.24,True,True
518,ORD-00146,PROD-00077,5,883.66,24.69,True,True
519,ORD-01275,PROD-00267,2,515.85,2.63,True,True
520,ORD-01333,PROD-00285,2,151.94,23.14,True,True
521,ORD-00883,PROD-00256,5,1088.11,14.03,True,True
522,ORD-00480,PROD-00290,3,2388.09,32.97,True,True
523,ORD-00030,PROD-00292,1,674.25,24.86,True,True
524,ORD-00640,PROD-00024,3,1969.12,23.31,True,True
525,ORD-00256,PROD-00192,5,1556.59,4.43,True,True
526,ORD-00598,PROD-00084,4,934.31,17.02,True,True
527,ORD-00847,PROD-00145,6,605.03,43.07,True,True
528,ORD-00948,PROD-00088,4,2120.6,43.88,True,True
529,ORD-00782,PROD-00113,4,118.89,37.67,True,True
530,ORD-00699,PROD-00109,3,345.69,38.25,True,True
531,ORD-01408,PROD-00069,2,140.58,23.13,True,True
532,ORD-00042,PROD-00240,3,2289.05,33.19,True,True
533,ORD-00278,PROD-00275,3,909.47,0.63,True,True
534,ORD-00514,PROD-00281,6,445.72,42.64,True,True
535,ORD-00499,PROD-00168,2,1164.71,23.99,True,True
536,ORD-01022,PROD-00300,6,818.6,6.8,True,True
537,ORD-01044,PROD-00036,6,238.16,31.84,True,True
538,ORD-00347,PROD-00273,5,2188.67,33.65,True,True
539,ORD-00989,PROD-00269,1,2000.46,27.16,True,True
540,ORD-00738,PROD-00090,5,2470.04,7.76,True,True
541,ORD-00668,PROD-00047,1,2086.2,27.13,True,True
542,ORD-00449,PROD-00056,3,2174.83,33.93,True,True
543,ORD-00266,PROD-00152,2,1538.88,2.06,True,True
544,ORD-00931,PROD-00032,7,1856.51,23.42,True,True
545,ORD-00335,PROD-00116,3,445.91,10.54,True,True
546,ORD-00914,PROD-00155,7,534.6,12.3,True,True
547,ORD-00530,PROD-00100,6,72.3,31.74,True,True
548,ORD-01158,PROD-00251,2,1170.88,5.74,True,True
549,ORD-00819,PROD-00136,2,742.47,36.43,True,True
550,ORD-00406,PROD-00104,2,2103.93,25.42,True,True
551,ORD-00436,PROD-00203,1,1538.97,1.01,True,True
552,ORD-00161,PROD-00158,1,1880.07,26.97,True,True
553,ORD-00253,PROD-00183,3,1198.37,18.04,True,True
554,ORD-00694,PROD-00157,5,590.3,3.26,True,True
555,ORD-00395,PROD-00044,4,2392.89,9.49,True,True
556,ORD-00772,PROD-00185,6,2097.86,7.41,True,True
557,ORD-00758,PROD-00226,6,565.69,9.58,True,True
558,ORD-00660,PROD-00145,7,311.38,42.59,True,True
559,ORD-00754,PROD-00292,1,1499.69,3.57,True,True
560,ORD-00564,PROD-00017,4,1281.62,44.08,True,True
561,ORD-01105,PROD-00019,4,2114.94,20.09,True,True
562,ORD-00029,PROD-00234,5,1414.32,16.94,True,True
563,ORD-01430,PROD-00039,1,166.7,13.8,True,True
564,ORD-00163,PROD-00032,2,2317.45,35.27,True,True
565,ORD-00594,PROD-00280,3,1214.67,15.29,True,True
566,ORD-00632,PROD-00256,3,129.2,36.54,True,True
567,ORD-01127,PROD-00095,1,1939.04,37.02,True,True
568,ORD-00934,PROD-00062,6,2219.2,8.36,True,True
569,ORD-00277,PROD-00106,1,1142.77,31.43,True,True
570,ORD-00224,PROD-00223,1,1365.23,39.96,True,True
571,ORD-00245,PROD-00218,2,147.99,0.96,True,True
572,ORD-00058,PROD-00088,6,1430.05,22.33,True,True
573,ORD-00969,PROD-00226,5,2072.12,27.32,True,True
574,ORD-01017,PROD-00274,5,26.54,20.33,True,True
575,ORD-01403,PROD-00052,1,2160.88,29.84,True,True
576,ORD-00770,PROD-00139,4,2325.42,3.55,True,True
577,ORD-00263,PROD-00124,3,1778.93,41.62,True,True
578,ORD-00797,PROD-00118,5,736.21,39.59,True,True
579,ORD-00015,PROD-00206,2,2198.39,25.88,True,True
580,ORD-00082,PROD-00096,5,1761.04,40.35,True,True
581,ORD-00682,PROD-00133,6,320.74,5.1,True,True
582,ORD-00358,PROD-00252,5,264.01,6.74,True,True
583,ORD-00364,PROD-00274,6,1305.96,43.17,True,True
584,ORD-00754,PROD-00269,6,1386.78,34.12,True,True
585,ORD-01338,PROD-00280,4,190.97,5.1,True,True
586,ORD-00190,PROD-00168,4,845.8,9.06,True,True
587,ORD-00268,PROD-00206,5,2002.39,19.57,True,True
588,ORD-01091,PROD-00007,4,2135.12,20.02,True,True
589,ORD-01262,PROD-00236,6,419.36,44.3,True,True
590,ORD-00488,PROD-00019,1,842.98,6.56,True,True
591,ORD-00546,PROD-00144,1,2204.7,20.7,True,True
592,ORD-00415,PROD-00027,1,1729.63,7.62,True,True
593,ORD-01299,PROD-00208,4,2029.47,7.86,True,True
594,ORD-00208,PROD-00291,7,842.72,22.98,True,True
595,ORD-00610,PROD-00001,5,1944.75,20.76,True,True
596,ORD-00946,PROD-00061,2,1150.8,19.58,True,True
597,ORD-00391,PROD-00045,3,747.18,10.7,True,True
598,ORD-00967,PROD-00152,5,1358.49,13.52,True,True
599,ORD-01160,PROD-00284,3,1964.35,25.24,True,True
600,ORD-00534,PROD-00040,7,1235.89,42.98,True,True
601,ORD-00090,PROD-99999,2,2017.91,100.0,True,False
602,ORD-00780,PROD-00194,6,463.82,16.45,True,True
603,ORD-00064,PROD-00094,4,2208.56,1.46,True,True
604,ORD-00780,PROD-00222,1,1358.48,16.21,True,True
605,ORD-00138,PROD-00070,1,136.1,25.95,True,True
606,ORD-01426,PROD-00029,1,697.9,4.57,True,True
607,ORD-01335,PROD-00205,1,50.09,43.58,True,True
608,ORD-00117,PROD-00043,6,2335.27,14.4,True,True
609,ORD-00368,PROD-00188,6,252.76,7.05,True,True
610,ORD-01116,PROD-00279,6,2216.09,25.94,True,True
611,ORD-00600,PROD-00061,5,2048.35,11.72,True,True
612,ORD-01247,PROD-00089,2,558.12,35.0,True,True
613,ORD-00069,PROD-00007,5,1613.21,9.85,True,True
614,ORD-00545,PROD-00292,6,1598.93,1.44,True,True
615,ORD-00660,PROD-00217,6,2490.47,3.98,True,True
616,ORD-00945,PROD-00086,5,1491.0,19.41,True,True
617,ORD-00775,PROD-00255,3,1891.76,31.66,True,True
618,ORD-01433,PROD-00290,1,2245.5,36.6,True,True
619,ORD-01343,PROD-00012,6,1631.63,28.14,True,True
620,ORD-00396,PROD-00202,7,1162.19,32.12,True,True
621,ORD-01315,PROD-00004,1,173.23,19.39,True,True
622,ORD-00600,PROD-00001,5,2117.05,14.13,True,True
623,ORD-00070,PROD-00202,3,1100.99,42.65,True,True
624,ORD-00851,PROD-00284,4,2304.1,43.43,True,True
625,ORD-00244,PROD-00028,5,367.54,42.32,True,True
626,ORD-99999,PROD-00138,2,1615.52,34.09,False,True
627,ORD-00423,PROD-00230,4,1233.33,23.31,True,True
628,ORD-01136,PROD-00159,7,2059.18,7.9,True,True
629,ORD-01482,PROD-00277,6,1982.72,34.44,True,True
630,ORD-01031,PROD-00144,2,42.04,24.71,True,True
631,ORD-00314,PROD-00248,7,1387.27,17.53,True,True
632,ORD-01106,PROD-00041,4,580.76,10.32,True,True
633,ORD-00552,PROD-00186,5,1301.36,27.17,True,True
634,ORD-00053,PROD-00099,6,1128.67,42.18,True,True
635,ORD-00567,PROD-00038,7,1300.02,25.28,True,True
636,ORD-00365,PROD-00167,5,833.03,3.26,True,True
637,ORD-00804,PROD-00008,5,1920.28,35.6,True,True
638,ORD-00358,PROD-00024,1,1296.26,19.91,True,True
639,ORD-00854,PROD-00246,7,947.85,39.21,True,True
640,ORD-00114,PROD-00270,4,2084.06,31.75,True,True
641,ORD-00549,PROD-00121,3,1962.24,22.97,True,True
642,ORD-00076,PROD-00236,1,948.53,28.41,True,True
643,ORD-01474,PROD-00167,6,1373.45,32.66,True,True
644,ORD-00540,PROD-00181,6,32.04,38.74,True,True
645,ORD-01485,PROD-00019,3,1203.38,29.38,True,True
646,ORD-01107,PROD-00154,1,831.12,5.28,True,True
647,ORD-00231,PROD-00042,1,1592.04,28.68,True,True
648,ORD-01115,PROD-00043,4,1146.04,21.8,True,True
649,ORD-01246,PROD-00234,1,1538.52,17.69,True,True
650,ORD-01492,PROD-00179,5,138.36,44.47,True,True
651,ORD-01419,PROD-00195,4,1794.01,22.87,True,True
652,ORD-00176,PROD-00065,3,610.66,41.24,True,True
653,ORD-00739,PROD-00207,3,917.83,22.84,True,True
654,ORD-00319,PROD-00150,2,1723.03,21.2,True,True
655,ORD-01320,PROD-00031,5,2066.39,4.51,True,True
656,ORD-01423,PROD-00046,4,1624.09,19.72,True,True
657,ORD-00030,PROD-00123,3,2165.88,26.62,True,True
658,ORD-01400,PROD-00122,3,757.62,16.92,True,True
659,ORD-01040,PROD-00026,7,1576.91,2.79,True,True
660,ORD-01210,PROD-00296,5,1100.07,27.3,True,True
661,ORD-00396,PROD-00213,1,663.57,35.3,True,True
662,ORD-00232,PROD-00206,6,510.62,27.52,True,True
663,ORD-00505,PROD-00148,6,1231.75,14.0,True,True
664,ORD-00542,PROD-00027,7,1297.72,4.48,True,True
665,ORD-01105,PROD-00186,3,1280.37,26.98,True,True
666,ORD-00400,PROD-00082,1,219.33,42.1,True,True
667,ORD-01338,PROD-00194,7,982.0,36.92,True,True
668,ORD-00750,PROD-00250,4,463.63,15.16,True,True
669,ORD-00857,PROD-00042,1,329.33,16.88,True,True
670,ORD-00070,PROD-00100,7,1822.45,39.91,True,True
671,ORD-00593,PROD-00217,1,1650.45,11.7,True,True
672,ORD-01039,PROD-00264,1,1014.93,3.61,True,True
673,ORD-00607,PROD-00290,4,2193.11,5.06,True,True
674,ORD-01244,PROD-00165,6,2186.93,36.69,True,True
675,ORD-00703,PROD-00047,5,78.35,41.03,True,True
676,ORD-00335,PROD-00202,7,1150.11,28.02,True,True
677,ORD-00194,PROD-00074,3,951.46,26.7,True,True
678,ORD-00004,PROD-00105,5,1151.53,7.78,True,True
679,ORD-00050,PROD-00197,5,318.75,22.23,True,True
680,ORD-01171,PROD-00011,2,464.13,6.52,True,True
681,ORD-00513,PROD-00212,2,2202.67,38.75,True,True
682,ORD-00496,PROD-00001,3,1124.08,42.69,True,True
683,ORD-00707,PROD-00298,7,1830.39,44.35,True,True
684,ORD-01142,PROD-00277,3,1294.05,31.75,True,True
685,ORD-00759,PROD-00238,4,1842.87,32.71,True,True
686,ORD-00789,PROD-00136,6,239.7,44.03,True,True
687,ORD-00692,PROD-00016,7,2487.04,12.44,True,True
688,ORD-00828,PROD-00069,2,976.45,13.3,True,True
689,ORD-00776,PROD-00047,4,358.8,14.06,True,True
690,ORD-00757,PROD-00021,7,749.72,25.11,True,True
691,ORD-01293,PROD-00230,4,968.21,36.48,True,True
692,ORD-01446,PROD-00039,6,576.54,3.21,True,True
693,ORD-01217,PROD-00092,6,515.62,38.81,True,True
694,ORD-00409,PROD-00188,3,1711.34,17.04,True,True
695,ORD-00445,PROD-00289,7,1536.66,6.71,True,True
696,ORD-00408,PROD-00031,1,646.21,10.27,True,True
697,ORD-01189,PROD-00180,3,1682.36,12.4,True,True
698,ORD-00348,PROD-00255,3,1408.14,21.93,True,True
699,ORD-00081,PROD-00089,5,986.14,3.51,True,True
700,ORD-00943,PROD-00057,2,804.64,14.3,True,True
701,ORD-00772,PROD-99999,1,1261.83,43.84,True,False
702,ORD-00906,PROD-00199,6,264.61,34.3,True,True
703,ORD-00645,PROD-00157,7,405.65,42.79,True,True
704,ORD-01463,PROD-00169,4,1103.21,4.76,True,True
705,ORD-00059,PROD-00213,7,1982.91,2.13,True,True
706,ORD-00597,PROD-00197,3,1200.49,23.4,True,True
707,ORD-01167,PROD-00203,2,1224.68,9.49,True,True
708,ORD-00882,PROD-00094,7,2327.02,27.68,True,True
709,ORD-00372,PROD-00015,5,1937.05,44.93,True,True
710,ORD-01356,PROD-00171,2,773.19,27.65,True,True
711,ORD-00881,PROD-00166,2,1724.0,28.25,True,True
712,ORD-01327,PROD-00140,2,738.31,24.65,True,True
713,ORD-01200,PROD-00281,1,760.63,23.23,True,True
714,ORD-00590,PROD-00032,3,1776.32,23.63,True,True
715,ORD-01308,PROD-00180,1,566.59,9.48,True,True
716,ORD-01498,PROD-00219,1,1770.8,13.9,True,True
717,ORD-00935,PROD-00143,7,1503.5,38.22,True,True
718,ORD-00903,PROD-00294,3,1033.14,20.44,True,True
719,ORD-01371,PROD-00114,6,607.69,38.55,True,True
720,ORD-00479,PROD-00280,1,1675.55,43.36,True,True
721,ORD-01334,PROD-00004,4,915.24,5.08,True,True
722,ORD-00393,PROD-00134,5,396.07,40.64,True,True
723,ORD-00761,PROD-00253,2,626.02,16.64,True,True
724,ORD-01296,PROD-00213,6,451.54,38.37,True,True
725,ORD-00174,PROD-00049,2,358.76,8.5,True,True
726,ORD-00689,PROD-00172,3,2164.26,38.57,True,True
727,ORD-00251,PROD-00181,5,2273.89,44.4,True,True
728,ORD-01238,PROD-00078,2,337.94,24.48,True,True
729,ORD-01071,PROD-00257,6,82.43,12.24,True,True
730,ORD-00223,PROD-00109,7,723.36,24.56,True,True
731,ORD-00062,PROD-00109,4,335.12,36.18,True,True
732,ORD-00596,PROD-00027,6,1529.87,13.07,True,True
733,ORD-00191,PROD-00236,3,1655.95,42.34,True,True
734,ORD-01383,PROD-00093,6,1869.15,28.13,True,True
735,ORD-00740,PROD-00209,4,697.13,28.48,True,True
736,ORD-00616,PROD-00061,2,2478.92,10.2,True,True
737,ORD-00725,PROD-00195,5,2169.67,12.26,True,True
738,ORD-01289,PROD-00066,1,836.28,41.87,True,True
739,ORD-01448,PROD-00033,4,579.46,26.83,True,True
740,ORD-00412,PROD-00119,1,130.4,1.67,True,True
741,ORD-00324,PROD-00062,3,1092.84,14.94,True,True
742,ORD-01372,PROD-00086,6,874.25,16.17,True,True
743,ORD-00777,PROD-00014,5,1347.45,16.81,True,True
744,ORD-00365,PROD-00107,6,839.7,28.25,True,True
745,ORD-01196,PROD-00100,6,2298.44,8.98,True,True
746,ORD-01349,PROD-00192,1,2028.12,5.03,True,True
747,ORD-00415,PROD-00152,7,1623.12,41.55,True,True
748,ORD-00490,PROD-00201,5,1771.63,23.61,True,True
749,ORD-01146,PROD-00194,2,234.9,30.54,True,True
750,ORD-00216,PROD-00221,3,131.02,21.66,True,True
751,ORD-99999,PROD-00123,7,1119.38,100.0,False,True
752,ORD-00013,PROD-00143,4,2059.86,32.2,True,True
753,ORD-00567,PROD-00217,3,1670.18,20.83,True,True
754,ORD-01388,PROD-00177,4,226.03,26.33,True,True
755,ORD-01415,PROD-00169,2,806.03,31.22,True,True
756,ORD-00971,PROD-00051,2,1331.83,11.74,True,True
757,ORD-00595,PROD-00174,5,261.03,24.26,True,True
758,ORD-00504,PROD-00007,1,600.3,43.44,True,True
759,ORD-00338,PROD-00045,5,2055.93,5.53,True,True
760,ORD-00540,PROD-00028,4,2301.02,41.96,True,True
761,ORD-00450,PROD-00151,2,1500.51,27.79,True,True
762,ORD-01478,PROD-00071,5,1486.53,34.82,True,True
763,ORD-00875,PROD-00189,5,2333.84,32.37,True,True
764,ORD-01347,PROD-00081,5,1481.87,42.5,True,True
765,ORD-01073,PROD-00100,5,375.86,15.38,True,True
766,ORD-00199,PROD-00148,7,844.19,40.69,True,True
767,ORD-00737,PROD-00029,2,981.97,14.62,True,True
768,ORD-00242,PROD-00082,6,979.13,26.82,True,True
769,ORD-00138,PROD-00001,4,1307.58,14.55,True,True
770,ORD-01026,PROD-00094,3,329.19,32.43,True,True
771,ORD-00569,PROD-00242,1,2463.38,18.59,True,True
772,ORD-01372,PROD-00226,7,1224.1,36.22,True,True
773,ORD-00242,PROD-00190,7,1471.7,21.48,True,True
774,ORD-00136,PROD-00165,6,1991.06,28.55,True,True
775,ORD-01284,PROD-00095,4,2058.55,1.39,True,True
776,ORD-01148,PROD-00070,1,1139.66,3.36,True,True
777,ORD-00264,PROD-00050,7,162.14,44.37,True,True
778,ORD-00980,PROD-00200,6,1534.84,28.72,True,True
779,ORD-01259,PROD-00159,4,2416.52,41.19,True,True
780,ORD-00008,PROD-00210,1,551.87,4.62,True,True
781,ORD-00900,PROD-00145,5,1308.67,7.65,True,True
782,ORD-01333,PROD-00113,5,2075.19,39.17,True,True
783,ORD-00095,PROD-00112,5,2164.84,21.51,True,True
784,ORD-00186,PROD-00211,7,1410.44,38.81,True,True
785,ORD-01273,PROD-00154,4,1873.77,31.39,True,True
786,ORD-00948,PROD-00006,6,1890.88,28.53,True,True
787,ORD-01408,PROD-00280,4,2214.06,11.69,True,True
788,ORD-01346,PROD-00045,5,1560.95,13.4,True,True
789,ORD-00953,PROD-00203,3,1064.25,38.02,True,True
790,ORD-01195,PROD-00142,4,1504.18,0.7,True,True
791,ORD-00519,PROD-00111,3,1482.78,42.32,True,True
792,ORD-00755,PROD-00094,7,1122.81,8.11,True,True
793,ORD-00959,PROD-00025,4,742.57,25.79,True,True
794,ORD-00470,PROD-00060,5,348.21,28.24,True,True
795,ORD-01423,PROD-00134,3,2238.63,30.43,True,True
796,ORD-01373,PROD-00192,6,609.19,2.76,True,True
797,ORD-01362,PROD-00261,4,119.19,9.69,True,True
798,ORD-00474,PROD-00235,6,2216.2,37.54,True,True
799,ORD-00427,PROD-00133,4,397.11,6.64,True,True
800,ORD-00897,PROD-00011,7,852.81,18.93,True,True
801,ORD-00498,PROD-99999,5,1327.65,23.18,True,False
802,ORD-00854,PROD-00076,1,201.8,7.06,True,True
803,ORD-00819,PROD-00138,4,1484.25,11.55,True,True
804,ORD-00265,PROD-00108,4,1454.29,1.45,True,True
805,ORD-00835,PROD-00248,6,634.51,16.02,True,True
806,ORD-01154,PROD-00293,7,630.35,20.78,True,True
807,ORD-00716,PROD-00122,1,1424.38,15.45,True,True
808,ORD-00859,PROD-00254,6,646.17,16.23,True,True
809,ORD-00252,PROD-00062,4,971.37,0.81,True,True
810,ORD-01308,PROD-00160,7,2220.57,41.19,True,True
811,ORD-00164,PROD-00143,6,101.84,16.66,True,True
812,ORD-00274,PROD-00099,1,2372.34,17.66,True,True
813,ORD-00905,PROD-00287,7,1443.78,37.08,True,True
814,ORD-01480,PROD-00298,1,1295.07,4.29,True,True
815,ORD-01231,PROD-00113,7,1911.86,29.68,True,True
816,ORD-01145,PROD-00266,3,273.87,8.8,True,True
817,ORD-01174,PROD-00276,2,1579.11,21.85,True,True
818,ORD-00577,PROD-00287,5,564.67,7.4,True,True
819,ORD-00228,PROD-00158,5,1566.07,26.82,True,True
820,ORD-00028,PROD-00040,2,2459.11,17.27,True,True
821,ORD-01276,PROD-00138,2,1021.09,9.71,True,True
822,ORD-01476,PROD-00098,1,506.0,40.66,True,True
823,ORD-00299,PROD-00041,1,240.95,1.44,True,True
824,ORD-00865,PROD-00064,1,2211.57,23.29,True,True
825,ORD-01472,PROD-00016,3,1775.01,32.0,True,True
826,ORD-01479,PROD-00196,1,641.27,23.41,True,True
827,ORD-01440,PROD-00152,5,1483.19,19.65,True,True
828,ORD-01299,PROD-00185,5,1874.62,44.62,True,True
829,ORD-00708,PROD-00183,2,1190.35,18.93,True,True
830,ORD-00953,PROD-00252,5,1928.75,19.37,True,True
831,ORD-00300,PROD-00285,1,1603.55,25.84,True,True
832,ORD-00038,PROD-00098,2,646.77,35.42,True,True
833,ORD-01416,PROD-00047,5,1960.03,37.88,True,True
834,ORD-00367,PROD-00206,5,2144.15,21.45,True,True
835,ORD-00854,PROD-00292,1,752.85,25.71,True,True
836,ORD-01117,PROD-00156,4,1011.21,2.82,True,True
837,ORD-01468,PROD-00197,1,102.58,21.53,True,True
838,ORD-01499,PROD-00259,6,1774.89,20.77,True,True
839,ORD-00952,PROD-00198,7,200.97,29.65,True,True
840,ORD-00387,PROD-00088,5,234.11,24.29,True,True
841,ORD-00448,PROD-00298,1,736.14,44.82,True,True
842,ORD-00786,PROD-00250,2,2436.31,32.89,True,True
843,ORD-01010,PROD-00039,3,1044.8,26.45,True,True
844,ORD-00960,PROD-00275,6,531.01,10.29,True,True
845,ORD-01243,PROD-00081,6,1944.81,3.39,True,True
846,ORD-00831,PROD-00251,4,2167.51,27.04,True,True
847,ORD-00753,PROD-00226,5,115.52,7.6,True,True
848,ORD-00831,PROD-00030,4,1208.74,10.49,True,True
849,ORD-00829,PROD-00265,5,863.71,21.69,True,True
850,ORD-01356,PROD-00159,6,2479.45,14.54,True,True
851,ORD-01163,PROD-00096,3,2471.73,10.81,True,True
852,ORD-00159,PROD-00295,2,1730.81,28.32,True,True
853,ORD-00087,PROD-00160,3,576.56,8.79,True,True
854,ORD-00021,PROD-00117,6,174.17,17.59,True,True
855,ORD-00193,PROD-00174,5,1442.41,26.86,True,True
856,ORD-00177,PROD-00120,1,1837.12,11.21,True,True
857,ORD-01428,PROD-00160,7,1610.88,10.37,True,True
858,ORD-01447,PROD-00067,4,1671.08,4.27,True,True
859,ORD-00272,PROD-00195,4,1188.64,43.4,True,True
860,ORD-00445,PROD-00129,3,148.48,23.89,True,True
861,ORD-01338,PROD-00159,1,1954.15,1.75,True,True
862,ORD-00134,PROD-00213,7,1996.84,19.7,True,True
863,ORD-01418,PROD-00167,6,1767.56,26.91,True,True
864,ORD-00574,PROD-00067,3,2137.9,12.97,True,True
865,ORD-00295,PROD-00084,3,788.0,9.98,True,True
866,ORD-01333,PROD-00027,3,415.33,43.57,True,True
867,ORD-00625,PROD-00097,4,2115.48,12.43,True,True
868,ORD-01336,PROD-00265,1,1344.86,36.47,True,True
869,ORD-00553,PROD-00292,4,2312.37,0.23,True,True
870,ORD-01046,PROD-00233,2,2238.54,17.79,True,True
871,ORD-00834,PROD-00164,2,714.74,24.68,True,True
872,ORD-01067,PROD-00007,4,1461.73,15.46,True,True
873,ORD-00549,PROD-00196,2,416.03,43.6,True,True
874,ORD-00818,PROD-00121,1,476.86,25.61,True,True
875,ORD-00037,PROD-00278,3,175.44,39.97,True,True
876,ORD-99999,PROD-00079,3,1701.64,11.32,False,True
877,ORD-00207,PROD-00067,5,921.55,20.1,True,True
878,ORD-00899,PROD-00164,4,67.49,31.35,True,True
879,ORD-00753,PROD-00231,6,1256.6,15.96,True,True
880,ORD-00109,PROD-00067,6,213.35,27.44,True,True
881,ORD-00348,PROD-00113,1,1976.71,6.87,True,True
882,ORD-00677,PROD-00168,7,1909.95,44.8,True,True
883,ORD-00191,PROD-00192,6,1462.28,42.09,True,True
884,ORD-00799,PROD-00147,1,2056.95,41.95,True,True
885,ORD-00899,PROD-00082,5,1235.38,7.58,True,True
886,ORD-01119,PROD-00034,4,1452.32,28.9,True,True
887,ORD-00939,PROD-00048,3,519.81,16.33,True,True
888,ORD-01422,PROD-00002,3,2427.8,29.31,True,True
889,ORD-00450,PROD-00265,7,1193.45,13.12,True,True
890,ORD-00083,PROD-00108,1,758.06,38.71,True,True
891,ORD-01268,PROD-00112,6,2225.79,6.86,True,True
892,ORD-00015,PROD-00249,1,196.41,38.78,True,True
893,ORD-01425,PROD-00207,6,798.47,44.54,True,True
894,ORD-00809,PROD-00098,7,767.94,37.2,True,True
895,ORD-00793,PROD-00058,7,562.87,19.62,True,True
896,ORD-00191,PROD-00167,6,2458.96,37.43,True,True
897,ORD-01247,PROD-00063,4,2368.9,9.15,True,True
