item_id,order_id,product_id,quantity,unit_price,discount_percent
2056,ORD-00634,PROD-00034,1,1965.32,44.05
2057,ORD-00625,PROD-00031,2,1020.13,29.06
2058,ORD-01458,PROD-00134,5,493.45,16.21
2059,ORD-01364,PROD-00179,5,801.04,39.85
2060,ORD-00151,PROD-00260,5,1678.95,31.29
2061,ORD-00998,PROD-00154,5,2080.18,6.88
2062,ORD-01149,PROD-00171,7,1353.12,40.38
2063,ORD-00273,PROD-00102,5,2187.8,37.82
2064,ORD-00391,PROD-00169,4,1195.32,30.06
2065,ORD-00302,PROD-00103,2,1207.69,29.09
2066,ORD-00731,PROD-00043,1,981.14,29.52
2067,ORD-00230,PROD-00126,7,363.33,31.28
2068,ORD-00512,PROD-00279,7,287.57,27.22
2069,ORD-00261,PROD-00212,1,787.19,27.76
2070,ORD-01153,PROD-00008,2,541.39,39.58
2071,ORD-00599,PROD-00022,7,786.8,43.02
2072,ORD-01287,PROD-00231,5,1262.79,6.85
2073,ORD-00306,PROD-00026,2,754.95,23.85
2074,ORD-01019,PROD-00133,4,416.38,10.1
2075,ORD-00432,PROD-00242,-5,1637.32,15.9
2076,ORD-00357,PROD-00243,7,338.78,11.21
2077,ORD-01393,PROD-00112,1,820.81,33.28
2078,ORD-00381,PROD-00298,3,222.57,43.6
2079,ORD-00501,PROD-00221,3,443.06,13.59
2080,ORD-01150,PROD-00213,4,877.61,43.02
2081,ORD-00254,PROD-00157,2,2331.78,43.7
2082,ORD-00122,PROD-00249,6,716.51,43.01
2083,ORD-00924,PROD-00195,6,1244.1,1.38
2084,ORD-01200,PROD-00064,3,377.46,10.92
2085,ORD-00838,PROD-00015,2,162.53,40.44
2086,ORD-00939,PROD-00119,1,973.9,37.87
2087,ORD-00547,PROD-00206,7,434.86,1.45
2088,ORD-00160,PROD-00196,7,1435.72,20.34
2089,ORD-01377,PROD-00166,5,2273.62,29.96
2090,ORD-01168,PROD-00202,4,179.7,6.65
2091,ORD-01286,PROD-00195,0,1815.79,3.55
2092,ORD-01430,PROD-00257,7,806.93,29.01
2093,ORD-01202,PROD-00020,1,1528.19,25.99
2094,ORD-00858,PROD-00247,5,2047.48,9.21
2095,ORD-00296,PROD-00149,7,1072.26,24.87
2096,ORD-00694,PROD-00040,4,420.51,28.66
2097,ORD-01498,PROD-00235,1,420.14,20.2
2098,ORD-00680,PROD-00159,7,222.92,1.78
2099,ORD-00918,PROD-00288,4,1984.54,18.75
2100,ORD-00683,PROD-00013,3,910.31,36.64
2101,ORD-01079,PROD-99999,3,2346.95,121.51
2102,ORD-00941,PROD-00144,1,668.1,21.51
2103,ORD-00787,PROD-00254,5,868.33,15.74
2104,ORD-00349,PROD-00156,4,1316.43,4.41
2105,ORD-00495,PROD-00104,4,1601.14,13.42
2106,ORD-01122,PROD-00091,1,1202.92,22.05
2107,ORD-00210,PROD-00130,7,2293.06,3.89
2108,ORD-00933,PROD-00102,1,1536.19,18.34
2109,ORD-00066,PROD-00104,-3,1155.98,21.67
2110,ORD-00213,PROD-00049,4,940.35,23.47
2111,ORD-01022,PROD-00162,6,1731.25,12.6
2112,ORD-00542,PROD-00248,3,83.66,32.78
2113,ORD-01285,PROD-00138,2,687.36,23.76
2114,ORD-01294,PROD-00199,2,2396.5,24.79
2115,ORD-00869,PROD-00190,2,2453.67,10.91
2116,ORD-01259,PROD-00003,1,1385.85,17.15
2117,ORD-00596,PROD-00136,7,990.03,1.92
2118,ORD-00978,PROD-00171,7,217.65,14.06
2119,ORD-00367,PROD-00027,4,2299.56,0.93
2120,ORD-00273,PROD-00290,7,1016.43,22.1
2121,ORD-01469,PROD-00100,2,1795.79,25.1
2122,ORD-00794,PROD-00118,4,976.09,42.68
2123,ORD-00343,PROD-00289,4,76.9,2.72
2124,ORD-01307,PROD-00065,2,1448.45,32.82
2125,ORD-00410,PROD-00251,6,2187.29,36.09
2126,ORD-99999,PROD-00206,2,1590.49,8.85
2127,ORD-00417,PROD-00047,3,2357.17,21.02
2128,ORD-00650,PROD-00083,5,406.83,37.04
2129,ORD-00802,PROD-00145,2,2204.12,18.21
2130,ORD-00479,PROD-00299,1,1626.27,22.82
2131,ORD-01003,PROD-00294,2,153.39,7.72
2132,ORD-01012,PROD-00129,4,2225.61,41.39
2133,ORD-00900,PROD-00158,4,1147.53,12.49
2134,ORD-00539,PROD-00063,1,2383.85,27.94
2135,ORD-01357,PROD-00134,5,1746.23,13.22
2136,ORD-00676,PROD-00291,2,1749.66,41.41
2137,ORD-00782,PROD-00005,7,1376.38,22.01
2138,ORD-01276,PROD-00291,1,1808.81,14.46
2139,ORD-00879,PROD-00275,5,1124.81,40.82
2140,ORD-00874,PROD-00028,5,2153.22,26.59
2141,ORD-01123,PROD-00042,4,1107.56,18.0
2142,ORD-01432,PROD-00255,5,588.76,35.01
2143,ORD-01124,PROD-00201,-1,1431.0,21.22
2144,ORD-00348,PROD-00040,3,73.53,40.13
2145,ORD-01350,PROD-00103,4,304.96,39.32
2146,ORD-01000,PROD-00275,0,320.41,22.4
2147,ORD-00113,PROD-00201,7,1170.87,36.64
2148,ORD-00539,PROD-00257,2,153.11,6.71
2149,ORD-00722,PROD-00054,5,2245.94,14.9
2150,ORD-01019,PROD-00011,2,934.22,34.36
2151,ORD-00475,PROD-00225,3,2167.63,5.63
2152,ORD-00014,PROD-00069,2,1405.43,41.2
2153,ORD-01039,PROD-00099,4,585.19,28.79
2154,ORD-00817,PROD-00049,6,386.93,33.52
2155,ORD-00145,PROD-00174,5,1799.01,38.39
2156,ORD-01034,PROD-00001,6,434.22,8.41
2157,ORD-00067,PROD-00241,7,2010.06,0.81
2158,ORD-00677,PROD-00183,1,1261.37,42.77
2159,ORD-01260,PROD-00221,6,2111.17,22.44
2160,ORD-00848,PROD-00043,6,2374.76,42.06
2161,ORD-01457,PROD-00290,7,2098.32,33.36
2162,ORD-00693,PROD-00008,5,775.13,1.72
2163,ORD-01122,PROD-00024,7,2272.62,31.68
2164,ORD-00386,PROD-00233,4,2053.62,7.12
2165,ORD-01371,PROD-00130,2,951.65,22.62
2166,ORD-01088,PROD-00252,3,1785.25,10.45
2167,ORD-01020,PROD-00033,3,206.79,34.93
2168,ORD-00445,PROD-00059,3,153.78,28.45
2169,ORD-00816,PROD-00182,4,1581.17,7.04
2170,ORD-00659,PROD-00238,3,320.2,8.25
2171,ORD-00190,PROD-00073,6,2243.66,42.17
2172,ORD-00002,PROD-00032,2,2034.81,41.62
2173,ORD-00346,PROD-00153,1,2318.8,12.17
2174,ORD-01447,PROD-00144,6,1514.4,33.23
2175,ORD-01369,PROD-00147,1,2392.39,40.7
2176,ORD-00390,PROD-00034,6,821.95,10.89
2177,ORD-00732,PROD-00129,-2,555.56,40.2
2178,ORD-01178,PROD-00189,6,942.94,18.91
2179,ORD-01023,PROD-00146,2,835.99,29.47
2180,ORD-01329,PROD-00277,3,1015.98,7.5
2181,ORD-01263,PROD-00136,2,1147.17,22.02
2182,ORD-00903,PROD-00051,3,820.51,0.85
2183,ORD-00619,PROD-00170,2,330.72,35.32
2184,ORD-00612,PROD-00132,4,476.19,11.71
2185,ORD-00475,PROD-00197,6,116.9,33.03
2186,ORD-01319,PROD-00236,2,1723.18,31.73
2187,ORD-01455,PROD-00154,2,2299.61,20.22
2188,ORD-01226,PROD-00231,6,1559.13,33.95
2189,ORD-00464,PROD-00227,1,1983.78,5.0
2190,ORD-00233,PROD-00009,4,1406.06,43.91
2191,ORD-00024,PROD-00243,4,941.77,33.8
2192,ORD-01479,PROD-00294,2,1671.11,39.12
2193,ORD-01332,PROD-00081,4,338.63,19.67
2194,ORD-00524,PROD-00073,1,1204.03,12.83
2195,ORD-00375,PROD-00282,4,152.42,22.16
2196,ORD-00099,PROD-00052,5,361.12,28.79
2197,ORD-01443,PROD-00042,4,887.12,23.85
2198,ORD-01091,PROD-00288,5,780.99,26.0
2199,ORD-01390,PROD-00033,5,1115.69,31.13
2200,ORD-00870,PROD-00197,7,1111.76,44.32
2201,ORD-00067,PROD-99999,0,2219.36,17.47
2202,ORD-00683,PROD-00196,2,2292.59,16.3
2203,ORD-00265,PROD-00073,5,629.57,21.31
2204,ORD-00420,PROD-00298,2,2389.91,8.72
2205,ORD-01310,PROD-00036,2,1007.26,23.25
2206,ORD-01025,PROD-00170,4,676.96,28.29
2207,ORD-00404,PROD-00266,7,1222.63,29.25
2208,ORD-00775,PROD-00158,4,2114.37,37.49
2209,ORD-01164,PROD-00158,2,2078.13,32.65
2210,ORD-00336,PROD-00010,3,2208.36,17.09
2211,ORD-00190,PROD-00031,-4,120.79,1.72
2212,ORD-00921,PROD-00066,2,1012.05,9.84
2213,ORD-00916,PROD-00280,7,1581.82,25.27
2214,ORD-00813,PROD-00023,2,1980.72,38.37
2215,ORD-00328,PROD-00134,6,348.82,7.67
2216,ORD-00733,PROD-00095,4,1962.41,39.79
2217,ORD-01209,PROD-00284,3,1260.56,39.34
2218,ORD-00384,PROD-00282,6,593.99,34.47
2219,ORD-01285,PROD-00167,4,113.08,5.89
2220,ORD-00949,PROD-00237,4,1910.31,2.35
2221,ORD-00618,PROD-00230,1,350.84,44.4
2222,ORD-00644,PROD-00089,7,1186.38,15.82
2223,ORD-00683,PROD-00030,5,1300.09,2.72
2224,ORD-00511,PROD-00203,2,490.38,13.5
2225,ORD-00604,PROD-00164,1,1482.38,16.4
2226,ORD-00145,PROD-00106,1,1912.23,11.72
2227,ORD-00673,PROD-00136,6,382.28,10.85
2228,ORD-00402,PROD-00280,6,539.62,34.69
2229,ORD-00955,PROD-00253,4,496.23,2.47
2230,ORD-01339,PROD-00116,1,154.54,31.99
2231,ORD-00875,PROD-00030,7,2365.32,29.35
2232,ORD-00144,PROD-00294,1,1565.28,4.25
2233,ORD-01120,PROD-00221,4,1909.39,28.19
2234,ORD-00798,PROD-00128,6,930.06,16.56
2235,ORD-00785,PROD-00191,6,57.37,42.44
2236,ORD-00478,PROD-00166,4,900.05,32.43
2237,ORD-01404,PROD-00098,5,1242.28,10.81
2238,ORD-00638,PROD-00005,1,198.41,28.77
2239,ORD-00551,PROD-00143,2,2379.54,15.88
2240,ORD-01279,PROD-00198,6,652.79,37.53
2241,ORD-00778,PROD-00218,3,1805.61,7.26
2242,ORD-00275,PROD-00079,7,834.09,0.06
2243,ORD-01243,PROD-00017,4,1786.77,13.17
2244,ORD-00222,PROD-00200,2,1313.59,23.77
2245,ORD-01194,PROD-00169,-4,1160.12,22.98
2246,ORD-01040,PROD-00289,1,2140.19,1.87
2247,ORD-01445,PROD-00155,7,600.69,27.02
2248,ORD-00023,PROD-00064,7,103.84,37.69
2249,ORD-00171,PROD-00086,7,1183.95,26.04
2250,ORD-01107,PROD-00024,7,729.05,36.56
2251,ORD-99999,PROD-00195,2,300.27,125.3
2252,ORD-01447,PROD-00194,3,1442.85,4.33
2253,ORD-00360,PROD-00113,4,489.03,17.74
2254,ORD-00097,PROD-00173,3,1196.74,8.54
2255,ORD-00772,PROD-00042,5,2463.11,4.1
2256,ORD-00594,PROD-00190,0,1774.07,21.07
2257,ORD-01307,PROD-00286,7,1666.76,34.27
2258,ORD-01461,PROD-00290,4,907.91,36.92
2259,ORD-00629,PROD-00084,7,201.59,11.97
2260,ORD-01078,PROD-00201,5,2232.66,15.5
2261,ORD-00671,PROD-00192,6,151.97,43.63
2262,ORD-01253,PROD-00210,3,684.74,9.19
2263,ORD-00912,PROD-00150,3,1213.68,19.29
2264,ORD-00900,PROD-00003,3,1415.83,35.46
2265,ORD-00391,PROD-00176,1,340.89,31.32
2266,ORD-00054,PROD-00074,5,2159.42,38.9
2267,ORD-00026,PROD-00091,7,672.09,35.47
2268,ORD-00560,PROD-00045,2,1743.2,43.47
2269,ORD-01150,PROD-00234,1,2345.11,1.38
2270,ORD-01103,PROD-00031,4,2210.15,39.3
2271,ORD-00159,PROD-00281,6,540.24,25.45
2272,ORD-00967,PROD-00108,2,661.59,19.86
2273,ORD-00478,PROD-00133,1,572.99,7.23
2274,ORD-00797,PROD-00271,4,1634.27,5.1
2275,ORD-00456,PROD-00265,6,1584.75,3.44
2276,ORD-00641,PROD-00126,4,552.71,41.97
2277,ORD-00651,PROD-00021,1,1063.99,1.27
2278,ORD-00389,PROD-00102,1,2171.5,17.57
2279,ORD-00660,PROD-00003,-1,1343.18,19.52
2280,ORD-00873,PROD-00226,7,2478.69,33.19
2281,ORD-01028,PROD-00253,2,1930.91,6.71
2282,ORD-01023,PROD-00006,4,742.57,25.87
2283,ORD-00542,PROD-00267,3,1502.63,3.89
2284,ORD-00330,PROD-00102,1,686.48,26.16
2285,ORD-01301,PROD-00112,5,1811.65,32.92
2286,ORD-00082,PROD-00193,1,1857.23,31.12
2287,ORD-01271,PROD-00174,4,544.74,29.16
2288,ORD-00019,PROD-00002,2,500.44,17.24
2289,ORD-01013,PROD-00006,2,1529.78,37.22
2290,ORD-01119,PROD-00199,2,1955.86,10.1
2291,ORD-00300,PROD-00077,7,311.0,34.07
2292,ORD-01254,PROD-00049,6,1769.19,4.56
2293,ORD-01001,PROD-00234,4,2169.31,26.68
2294,ORD-00890,PROD-00113,4,1972.81,41.29
2295,ORD-00115,PROD-00026,2,933.08,10.89
2296,ORD-00140,PROD-00081,5,1588.95,11.18
2297,ORD-01351,PROD-00069,3,665.84,11.75
2298,ORD-00446,PROD-00238,7,2065.58,0.39
2299,ORD-00808,PROD-00114,1,1167.34,17.92
2300,ORD-01095,PROD-00166,4,2406.7,2.56
2301,ORD-00964,PROD-99999,6,2314.81,25.21
2302,ORD-01314,PROD-00155,3,1914.47,17.69
2303,ORD-00524,PROD-00290,3,2043.68,40.79
2304,ORD-01219,PROD-00042,6,356.49,26.74
2305,ORD-01075,PROD-00024,6,2287.12,11.62
2306,ORD-00277,PROD-00176,5,560.33,10.73
2307,ORD-00988,PROD-00093,2,930.8,40.8
2308,ORD-00219,PROD-00091,6,2423.11,25.15
2309,ORD-01460,PROD-00222,6,1593.06,26.67
2310,ORD-00495,PROD-00202,1,2364.84,7.94
2311,ORD-01437,PROD-00249,0,915.16,19.35
2312,ORD-00265,PROD-00124,2,1748.62,41.7
2313,ORD-01100,PROD-00259,-3,978.12,33.71
2314,ORD-00553,PROD-00085,6,2479.81,3.53
2315,ORD-00692,PROD-00171,4,1886.03,17.68
2316,ORD-01404,PROD-00165,1,231.93,30.78
2317,ORD-00059,PROD-00245,5,2231.22,11.71
2318,ORD-01356,PROD-00213,4,100.42,37.46
2319,ORD-00013,PROD-00215,1,2170.64,28.28
2320,ORD-00039,PROD-00108,4,2085.93,35.2
2321,ORD-00035,PROD-00022,7,1509.33,4.43
2322,ORD-00423,PROD-00089,2,2097.88,37.74
2323,ORD-01197,PROD-00070,1,1627.02,21.78
2324,ORD-00591,PROD-00272,3,401.31,29.88
2325,ORD-00811,PROD-00250,2,2406.77,25.14
2326,ORD-01056,PROD-00148,2,1469.13,13.02
2327,ORD-01140,PROD-00162,3,59.63,39.69
2328,ORD-00997,PROD-00093,4,135.15,24.22
2329,ORD-01350,PROD-00160,1,1951.32,14.12
2330,ORD-01470,PROD-00263,1,1348.77,30.34
2331,ORD-00081,PROD-00028,6,2074.84,16.98
2332,ORD-01238,PROD-00166,6,1800.81,31.57
2333,ORD-00321,PROD-00231,5,745.71,22.52
2334,ORD-01157,PROD-00097,3,345.12,19.92
2335,ORD-00371,PROD-00101,3,2024.56,16.71
2336,ORD-00521,PROD-00020,4,1971.76,20.43
2337,ORD-00183,PROD-00244,1,1744.17,16.99
2338,ORD-00609,PROD-00064,2,306.75,5.58
2339,ORD-00038,PROD-00157,1,598.64,35.03
2340,ORD-00524,PROD-00259,4,1181.48,29.02
2341,ORD-00453,PROD-00132,3,2285.14,23.62
2342,ORD-00873,PROD-00276,7,2065.07,40.02
2343,ORD-00286,PROD-00292,7,676.83,41.08
2344,ORD-00385,PROD-00135,7,1581.33,1.34
2345,ORD-00346,PROD-00231,4,920.48,23.83
2346,ORD-01083,PROD-00284,4,1557.69,7.2
2347,ORD-00898,PROD-00166,-2,511.38,6.69
2348,ORD-00144,PROD-00292,4,2058.75,28.56
2349,ORD-00792,PROD-00006,3,576.81,37.38
2350,ORD-00603,PROD-00046,2,52.68,39.18
2351,ORD-00514,PROD-00284,6,1121.14,30.59
2352,ORD-00757,PROD-00206,5,1684.39,31.42
2353,ORD-00163,PROD-00107,6,416.8,16.25
2354,ORD-01367,PROD-00277,2,2105.45,11.5
2355,ORD-00103,PROD-00142,6,1002.0,29.41
2356,ORD-00357,PROD-00011,2,2404.17,32.8
2357,ORD-00215,PROD-00076,5,1425.14,22.24
2358,ORD-01036,PROD-00176,3,1153.34,21.33
2359,ORD-00878,PROD-00067,6,905.33,18.46
2360,ORD-01427,PROD-00109,2,166.95,33.29
2361,ORD-00118,PROD-00122,4,2039.22,19.84
2362,ORD-01124,PROD-00092,6,2269.82,29.57
2363,ORD-01370,PROD-00142,3,555.17,41.28
2364,ORD-00484,PROD-00026,4,1803.57,34.17
2365,ORD-00059,PROD-00293,4,858.09,36.59
2366,ORD-00129,PROD-00152,0,292.92,5.59
2367,ORD-00671,PROD-00006,5,2338.32,38.54
2368,ORD-00780,PROD-00044,3,98.72,42.24
2369,ORD-01469,PROD-00097,4,1070.41,13.46
2370,ORD-00171,PROD-00156,2,1774.72,34.62
2371,ORD-01308,PROD-00241,4,982.01,41.17
2372,ORD-00155,PROD-00067,6,2494.18,6.87
2373,ORD-00224,PROD-00026,2,1191.6,22.3
2374,ORD-00624,PROD-00053,3,1912.72,10.84
2375,ORD-01407,PROD-00176,7,2381.35,6.51
2376,ORD-99999,PROD-00078,6,2254.2,13.9
2377,ORD-00762,PROD-00218,3,1540.65,31.5
2378,ORD-01259,PROD-00248,6,397.13,17.41
2379,ORD-01057,PROD-00296,7,1286.35,16.23
2380,ORD-01181,PROD-00101,7,507.42,4.01
2381,ORD-00663,PROD-00009,-5,1737.37,1.79
2382,ORD-01160,PROD-00090,7,767.53,9.64
2383,ORD-01494,PROD-00145,3,2198.26,5.0
2384,ORD-00843,PROD-00250,7,2074.86,18.19
2385,ORD-00312,PROD-00153,5,1903.99,1.45
2386,ORD-00230,PROD-00259,5,2362.53,12.3
2387,ORD-00660,PROD-00285,7,2305.33,42.71
2388,ORD-00664,PROD-00194,7,1332.69,23.56
2389,ORD-01476,PROD-00148,6,1645.95,36.99
2390,ORD-00041,PROD-00297,4,823.92,25.23
2391,ORD-00090,PROD-00226,3,374.4,0.2
2392,ORD-00567,PROD-00095,1,675.12,37.21
2393,ORD-00119,PROD-00172,5,813.35,29.59
2394,ORD-00303,PROD-00008,4,1285.87,10.5
2395,ORD-00435,PROD-00086,4,643.65,6.17
2396,ORD-01161,PROD-00274,4,2031.86,40.75
2397,ORD-00704,PROD-00110,5,1167.22,25.79
2398,ORD-01320,PROD-00165,5,1105.73,5.85
2399,ORD-00586,PROD-00024,3,526.09,0.11
2400,ORD-00662,PROD-00058,1,1760.74,26.16
2401,ORD-01451,PROD-99999,4,2111.35,172.16
2402,ORD-00731,PROD-00055,7,300.64,32.25
2403,ORD-00451,PROD-00056,6,569.01,15.43
2404,ORD-00192,PROD-00078,5,732.0,21.28
2405,ORD-00527,PROD-00210,4,1752.34,15.08
2406,ORD-00312,PROD-00079,4,208.87,0.94
2407,ORD-00013,PROD-00160,4,1660.79,41.23
2408,ORD-01431,PROD-00134,2,2074.57,13.33
2409,ORD-00263,PROD-00238,1,531.77,25.91
2410,ORD-00995,PROD-00189,4,1594.08,23.87
2411,ORD-01019,PROD-00236,1,2356.78,6.18
2412,ORD-00119,PROD-00101,1,1753.7,1.65
2413,ORD-00616,PROD-00085,5,1223.95,19.32
2414,ORD-00058,PROD-00123,1,169.24,16.82
2415,ORD-00754,PROD-00238,-1,2225.08,7.07
2416,ORD-01269,PROD-00249,3,291.28,40.4
2417,ORD-00437,PROD-00187,3,1366.6,3.89
2418,ORD-00460,PROD-00122,2,215.77,34.75
2419,ORD-01493,PROD-00298,6,2434.51,29.58
2420,ORD-01119,PROD-00020,7,2440.34,43.91
2421,ORD-00495,PROD-00083,0,854.36,37.35
2422,ORD-00368,PROD-00092,2,2264.01,27.02
2423,ORD-00420,PROD-00176,7,1855.34,1.44
2424,ORD-00777,PROD-00089,7,502.14,4.34
2425,ORD-00171,PROD-00201,4,930.28,0.48
2426,ORD-00145,PROD-00101,5,1011.32,12.77
2427,ORD-00467,PROD-00275,1,1188.4,41.43
2428,ORD-00292,PROD-00030,4,761.76,31.61
2429,ORD-01420,PROD-00176,6,273.19,3.21
2430,ORD-01344,PROD-00150,5,1062.83,3.07
2431,ORD-00735,PROD-00069,7,2003.96,41.41
2432,ORD-01413,PROD-00076,1,521.83,6.18
2433,ORD-00575,PROD-00076,1,2462.33,39.71
2434,ORD-00367,PROD-00249,1,2406.33,27.61
2435,ORD-00872,PROD-00033,3,2156.03,7.68
2436,ORD-01229,PROD-00039,7,1832.76,12.64
2437,ORD-01327,PROD-00203,5,965.06,30.16
2438,ORD-00762,PROD-00149,3,1094.14,18.65
2439,ORD-00091,PROD-00299,5,2159.17,29.02
2440,ORD-01273,PROD-00005,4,1150.07,30.34
2441,ORD-00524,PROD-00066,6,1135.21,10.33
2442,ORD-00282,PROD-00077,1,1963.83,40.66
2443,ORD-00305,PROD-00109,2,631.36,31.98
2444,ORD-00040,PROD-00189,3,1297.34,37.76
2445,ORD-01059,PROD-00261,7,396.38,34.31
2446,ORD-00133,PROD-00242,7,974.0,22.06
2447,ORD-01113,PROD-00048,7,149.24,16.58
2448,ORD-01260,PROD-00062,4,631.53,38.46
2449,ORD-00843,PROD-00151,-3,269.55,10.07
2450,ORD-00046,PROD-00174,7,1071.7,32.58
2451,ORD-00665,PROD-00102,4,253.24,39.46
2452,ORD-00468,PROD-00131,3,1894.22,11.32
2453,ORD-01233,PROD-00210,2,595.04,12.12
2454,ORD-00709,PROD-00236,7,2239.99,6.91
2455,ORD-00428,PROD-00223,6,1646.54,17.68
2456,ORD-00571,PROD-00086,7,1265.46,19.24
2457,ORD-01275,PROD-00244,2,1766.68,24.06
2458,ORD-01429,PROD-00259,4,994.32,7.47
2459,ORD-00763,PROD-00124,7,2334.09,43.78
2460,ORD-00804,PROD-00058,3,1901.56,20.96
2461,ORD-00060,PROD-00244,2,206.07,43.1
2462,ORD-01419,PROD-00073,1,311.76,0.54
2463,ORD-00429,PROD-00004,3,1403.01,40.96
2464,ORD-00138,PROD-00287,5,1287.06,35.79
2465,ORD-00123,PROD-00161,2,1808.37,28.57
2466,ORD-00330,PROD-00156,1,1453.65,34.03
2467,ORD-00345,PROD-00220,1,2102.73,30.36
2468,ORD-01188,PROD-00035,6,1025.15,9.4
2469,ORD-01090,PROD-00160,6,1521.57,23.23
2470,ORD-01403,PROD-00220,5,782.75,43.16
2471,ORD-01425,PROD-00256,6,427.85,7.02
2472,ORD-01298,PROD-00263,4,898.5,2.77
2473,ORD-00736,PROD-00103,3,1757.17,18.31
2474,ORD-01295,PROD-00108,3,2462.97,30.62
2475,ORD-00692,PROD-00041,1,83.33,7.85
2476,ORD-00385,PROD-00248,0,801.71,9.52
2477,ORD-01292,PROD-00193,2,1620.75,43.72
2478,ORD-00310,PROD-00161,7,1719.9,5.1
2479,ORD-01444,PROD-00007,2,75.94,15.3
2480,ORD-00760,PROD-00247,5,342.23,16.76
2481,ORD-00764,PROD-00217,7,627.54,16.85
2482,ORD-00045,PROD-00104,6,2107.3,17.9
2483,ORD-00515,PROD-00258,-1,1913.55,0.83
2484,ORD-00116,PROD-00232,6,2381.14,25.17
2485,ORD-01023,PROD-00004,1,1584.6,30.07
2486,ORD-01066,PROD-00031,1,640.74,12.24
2487,ORD-00856,PROD-00293,3,692.19,3.87
2488,ORD-01378,PROD-00014,4,54.78,10.71
2489,ORD-00286,PROD-00228,4,2418.55,41.06
2490,ORD-00192,PROD-00247,4,1048.58,33.29
2491,ORD-01334,PROD-00228,1,2411.26,41.89
2492,ORD-00037,PROD-00287,2,1518.09,5.31
2493,ORD-01407,PROD-00156,2,183.82,41.75
2494,ORD-00442,PROD-00119,3,307.96,25.56
2495,ORD-00780,PROD-00294,4,191.51,23.27
2496,ORD-00943,PROD-00151,5,1734.59,1.57
2497,ORD-00978,PROD-00166,2,315.22,42.79
2498,ORD-01080,PROD-00172,1,855.92,32.07
2499,ORD-00150,PROD-00058,6,2447.08,8.02
2500,ORD-00686,PROD-00162,3,389.0,25.26
2501,ORD-99999,PROD-99999,7,1386.13,13.34
2502,ORD-00292,PROD-00210,4,201.68,24.46
2503,ORD-00037,PROD-00201,6,768.13,36.53
2504,ORD-00124,PROD-00119,7,688.61,19.79
2505,ORD-00035,PROD-00083,3,2162.88,25.51
2506,ORD-01345,PROD-00142,1,1172.11,1.47
2507,ORD-01026,PROD-00230,3,1093.8,1.31
2508,ORD-00392,PROD-00089,1,2235.77,11.17
2509,ORD-00199,PROD-00032,4,1891.8,33.44
2510,ORD-00020,PROD-00053,4,507.48,30.21
2511,ORD-01074,PROD-00130,7,1964.39,7.56
2512,ORD-01131,PROD-00108,3,135.75,0.42
2513,ORD-00444,PROD-00158,7,1119.96,4.11
2514,ORD-00452,PROD-00287,6,2296.28,1.37
2515,ORD-00084,PROD-00184,2,1797.73,40.06
2516,ORD-00792,PROD-00206,1,2007.11,6.86
2517,ORD-00873,PROD-00114,-1,346.31,19.54
2518,ORD-01437,PROD-00161,2,1417.7,34.36
2519,ORD-00068,PROD-00159,3,1761.94,26.85
2520,ORD-00894,PROD-00207,3,1174.68,1.87
2521,ORD-00278,PROD-00032,4,1338.24,14.85
2522,ORD-00471,PROD-00103,7,2406.73,2.36
2523,ORD-00928,PROD-00211,1,1455.02,43.24
2524,ORD-00023,PROD-00182,4,1979.6,25.34
2525,ORD-00734,PROD-00103,3,1347.71,40.22
2526,ORD-00898,PROD-00153,6,2027.6,25.89
2527,ORD-01211,PROD-00135,6,1816.94,0.75
2528,ORD-00632,PROD-00120,4,465.67,14.67
2529,ORD-00576,PROD-00024,5,1024.87,30.78
2530,ORD-00777,PROD-00021,4,441.41,28.19
2531,ORD-00776,PROD-00256,0,799.73,3.47
2532,ORD-00975,PROD-00042,1,686.17,2.4
2533,ORD-00936,PROD-00022,4,249.01,10.46
2534,ORD-01365,PROD-00051,1,1869.88,22.69
2535,ORD-01415,PROD-00133,1,772.51,31.41
2536,ORD-00027,PROD-00246,7,1763.37,39.71
2537,ORD-00690,PROD-00222,7,139.09,44.23
2538,ORD-00212,PROD-00112,6,1028.28,6.77
2539,ORD-00006,PROD-00109,3,579.55,7.79
2540,ORD-00371,PROD-00013,3,1577.32,9.55
2541,ORD-00108,PROD-00060,7,2259.18,39.49
2542,ORD-00050,PROD-00221,2,1999.96,16.62
2543,ORD-01078,PROD-00044,1,39.51,30.78
2544,ORD-01000,PROD-00260,4,1424.79,22.38
2545,ORD-00127,PROD-00273,4,34.57,25.23
2546,ORD-00926,PROD-00268,7,1053.82,42.07
2547,ORD-01062,PROD-00196,6,976.06,29.28
2548,ORD-00417,PROD-00045,5,2024.63,14.33
2549,ORD-00891,PROD-00141,3,1822.3,27.54
2550,ORD-00937,PROD-00102,5,465.56,25.05
2551,ORD-00113,PROD-00112,-3,2455.05,165.09
2552,ORD-01086,PROD-00250,3,2390.72,9.09
2553,ORD-01456,PROD-00264,2,2157.36,28.21
2554,ORD-01312,PROD-00212,4,115.87,15.98
2555,ORD-00958,PROD-00121,5,495.94,44.07
2556,ORD-00697,PROD-00201,2,2232.32,32.94
2557,ORD-00884,PROD-00183,4,1480.97,10.67
2558,ORD-00704,PROD-00121,3,1894.67,27.44
2559,ORD-01044,PROD-00066,7,571.45,1.77
2560,ORD-00846,PROD-00218,4,1456.16,40.48
