category,sales_date,daily_revenue,running_category_revenue
Toys,2025-12-08,299.06,1329566.9
Toys,2025-12-16,7524.99,1337091.9
Toys,2025-12-22,1786.35,1338878.25
Toys,2025-12-29,11169.88,1350048.12
Toys,2025-12-31,9180.81,1359228.93
Toys,2026-01-14,3030.56,1362259.5
Toys,2026-01-16,3445.45,1365704.95
Toys,2026-02-04,3392.24,1369097.19
Toys,2026-02-11,3632.77,1372729.96
Toys,2026-02-20,0.0,1372729.96
Toys,2026-02-21,3407.41,1376137.37
Toys,2026-02-24,11654.45,1387791.82
Toys,2026-03-14,5806.36,1393598.17
Toys,2026-03-25,11499.8,1405097.98
Toys,2026-03-26,1127.97,1406225.95
Toys,2026-03-29,4669.83,1410895.78
Toys,2026-04-02,466.14,1411361.92
Toys,2026-04-06,2218.59,1413580.51
Toys,2026-04-13,428.16,1414008.66
Toys,2026-04-17,1884.59,1415893.25
Toys,2026-04-23,5162.53,1421055.78
Toys,2026-04-24,860.39,1421916.18
Toys,2026-04-28,16092.3,1438008.48
Toys,2026-05-04,2386.21,1440394.69
Toys,2026-05-12,10540.02,1450934.71
Toys,2026-05-26,6055.08,1456989.79
Toys,2026-06-10,7581.62,1464571.41
Toys,2026-06-12,4275.99,1468847.4
Toys,2026-06-15,145.41,1468992.81
Toys,2026-06-16,8324.09,1477316.9
Toys,2026-07-03,682.99,1477999.89
Toys,2026-07-08,332.53,1478332.42
Toys,2026-07-26,10728.66,1489061.08
Toys,2026-08-06,106.04,1489167.13
Toys,2026-08-10,194023.21,1683190.34
